[Instrument settings]
Instrument type = "CryoFMR-40"
DAQ serial number = "01EA6AD6"
SW version = "2.6.0.3"
AC Output = "0"
AC Field Frequency = "490.000000"
Hall.Sensor Range = "0"
Hall.ADC # Samples = "10"
Hall.ADC Rate = "100.000000"
FMR.RF Diode  = "RF Detector"
FMR.Coupling = "0"
FMR.Notch = "1"
FMR.Notch x2 = "1"
FMR.Bandpass = "1"
Signal.Signal fitting = "Derivated Lorentz."
SweepMode = "Field"
RF.Lvl.Comp = "FALSE"

[QD]
Instrument Type = "DynaCool"
IP Address = "127.0.0.1"
Drive.Mode = "Driven"
Drive.Approach = "Linear"
Drive.Rate = "500.000000"
Correction name = "No Correction"
[Sweep settings]
Frequency(GHz)	Field Saturation (Oe)	Field Start (Oe)	Field Stop (Oe)	Field Step (Oe)	Input gain	Output gain	Modul. Ampl.	FMR ADC # of Samples	FMR ADC Rate	Temp
6	10000	9000	0	10	x100	x100	0.3	100	1000	300
8	10000	9000	0	10	x100	x100	0.3	100	1000	300
10	10000	9000	0	10	x100	x100	0.3	100	1000	300
12	10000	9000	0	10	x100	x100	0.3	100	1000	300
14	10000	9000	0	10	x100	x100	0.3	100	1000	300
16	10000	9000	0	10	x100	x100	0.3	100	1000	300
18	10000	9000	0	10	x100	x100	0.3	100	1000	300
20	10000	9000	0	10	x100	x100	0.3	100	1000	300
22	10000	9000	0	10	x100	x100	0.3	100	1000	300

[Data]
Frequency	Field	I	Q	IQ	IQ fit	Aux	Temp
8.000000	6910.229492	0.042238	0.028969	0.007232	-0.000180	10.460198	300.626770
8.000000	6900.409180	0.038023	0.031994	0.005391	-0.000181	10.460063	300.626190
8.000000	6890.309082	0.041548	0.030748	0.007656	-0.000182	10.460224	300.626190
8.000000	6880.302734	0.040104	0.028092	0.004997	-0.000183	10.460231	300.626190
8.000000	6870.319336	0.040552	0.031609	0.007318	-0.000183	10.460231	300.627167
8.000000	6860.301270	0.045930	0.030866	0.011408	-0.000184	10.460251	300.626770
8.000000	6850.189453	0.049537	0.039122	0.018975	-0.000185	10.460247	300.626190
8.000000	6840.392578	0.061734	0.046095	0.033006	-0.000185	10.460300	300.626190
8.000000	6830.223145	0.072954	0.051772	0.045508	-0.000186	10.460369	300.627167
8.000000	6820.263184	0.102260	0.066964	0.078344	-0.000187	10.460438	300.626770
8.000000	6810.303223	0.137917	0.099840	0.126225	-0.000187	10.460290	300.626190
8.000000	6800.272949	0.182931	0.122903	0.176507	-0.000188	10.460369	300.626770
8.000000	6790.278320	0.202558	0.132447	0.198154	-0.000189	10.460448	300.627563
8.000000	6780.283203	0.146340	0.104877	0.136058	-0.000190	10.460431	300.626984
8.000000	6770.311523	0.019485	0.009809	-0.022175	-0.000190	10.460484	300.627563
8.000000	6760.316406	-0.054098	-0.031983	-0.106598	-0.000191	10.460441	300.627563
8.000000	6750.345703	-0.059878	-0.038400	-0.114947	-0.000192	10.460418	300.627960
8.000000	6740.187012	-0.044873	-0.026696	-0.095967	-0.000192	10.460293	300.627563
8.000000	6730.215332	-0.025749	-0.012379	-0.072109	-0.000193	10.460438	300.625397
8.000000	6720.267578	-0.015163	-0.006652	-0.060110	-0.000194	10.460399	300.625397
8.000000	6710.249512	0.001176	0.005440	-0.039802	-0.000195	10.460468	300.626190
8.000000	6700.277344	0.005200	0.001169	-0.038787	-0.000195	10.460494	300.624390
8.000000	6690.317871	0.017019	0.010283	-0.023893	-0.000196	10.460622	300.624786
8.000000	6680.298828	0.019347	0.015799	-0.018901	-0.000197	10.460593	300.625580
8.000000	6670.280762	0.019074	0.014461	-0.019856	-0.000198	10.460527	300.626190
8.000000	6660.333008	0.021602	0.013274	-0.018390	-0.000198	10.460681	300.624786
8.000000	6650.337891	0.024788	0.015273	-0.014621	-0.000199	10.460648	300.626770
8.000000	6640.202637	0.028427	0.016786	-0.010740	-0.000200	10.460658	300.626190
8.000000	6630.277832	0.027099	0.021796	-0.009079	-0.000201	10.460757	300.626190
8.000000	6620.259766	0.032112	0.024015	-0.003662	-0.000202	10.460694	300.626190
8.000000	6610.299805	0.032165	0.020300	-0.005655	-0.000202	10.460681	300.626587
8.000000	6600.257812	0.029065	0.020747	-0.007986	-0.000203	10.460685	300.627380
8.000000	6590.297852	0.031570	0.021773	-0.005321	-0.000204	10.460767	300.626587
8.000000	6580.291016	0.033759	0.024166	-0.002165	-0.000205	10.460754	300.626770
8.000000	6570.261719	0.034065	0.022575	-0.002777	-0.000206	10.460760	300.624603
8.000000	6560.301270	0.031244	0.020737	-0.006133	-0.000206	10.460714	300.626190
8.000000	6550.341309	0.033191	0.022664	-0.003438	-0.000207	10.460681	300.626190
8.000000	6540.300293	0.033483	0.028940	0.000274	-0.000208	10.460783	300.626770
8.000000	6530.328613	0.030058	0.022884	-0.005911	-0.000209	10.460754	300.626190
8.000000	6520.391602	0.031997	0.026372	-0.002361	-0.000210	10.460694	300.626190
8.000000	6510.245117	0.035400	0.022979	-0.001381	-0.000211	10.460750	300.626770
8.000000	6500.250000	0.036659	0.024229	0.000368	-0.000211	10.460744	300.625580
8.000000	6490.325684	0.032208	0.021043	-0.005092	-0.000212	10.460816	300.628174
8.000000	6480.307617	0.039470	0.024955	0.003134	-0.000213	10.460885	300.627960
8.000000	6470.323730	0.036846	0.029101	0.003238	-0.000214	10.460862	300.628754
8.000000	6460.317383	0.035551	0.021306	-0.002127	-0.000215	10.460813	300.626984
8.000000	6450.170898	0.039519	0.023696	0.002511	-0.000216	10.460856	300.627563
8.000000	6440.152832	0.032178	0.020234	-0.005513	-0.000217	10.460928	300.626587
8.000000	6430.402344	0.034433	0.026408	-0.000220	-0.000217	10.461027	300.626587
8.000000	6420.325684	0.030288	0.025613	-0.004108	-0.000218	10.460967	300.625397
8.000000	6410.261230	0.036179	0.026786	0.001465	-0.000219	10.460957	300.626587
8.000000	6400.289551	0.031537	0.025172	-0.003288	-0.000220	10.461079	300.626587
8.000000	6390.305664	0.032389	0.018443	-0.006275	-0.000221	10.460954	300.625183
8.000000	6380.357910	0.033230	0.025337	-0.001765	-0.000222	10.461059	300.625183
8.000000	6370.363281	0.026678	0.026329	-0.006676	-0.000223	10.460902	300.625580
8.000000	6360.379395	0.033648	0.019942	-0.004369	-0.000224	10.460980	300.626770
8.000000	6350.209473	0.036541	0.019255	-0.002323	-0.000225	10.461017	300.626190
8.000000	6340.226562	0.030889	0.021980	-0.005528	-0.000226	10.460902	300.624603
8.000000	6330.394531	0.031777	0.024219	-0.003544	-0.000227	10.461004	300.625000
8.000000	6320.259766	0.032967	0.022095	-0.003711	-0.000228	10.461053	300.625580
8.000000	6310.323242	0.030515	0.025771	-0.003723	-0.000228	10.460994	300.626190
8.000000	6300.363281	0.035946	0.021451	-0.001561	-0.000229	10.461046	300.624603
8.000000	6290.287109	0.033513	0.020961	-0.003851	-0.000230	10.461119	300.625000
8.000000	6280.338379	0.037501	0.026796	0.002702	-0.000231	10.461184	300.625000
8.000000	6270.390625	0.035492	0.024968	0.000028	-0.000232	10.460980	300.628754
8.000000	6260.244141	0.031708	0.023979	-0.003665	-0.000233	10.461188	300.626587
8.000000	6250.213867	0.034493	0.024590	-0.000994	-0.000234	10.461125	300.626587
8.000000	6240.265625	0.032622	0.024649	-0.002513	-0.000235	10.461155	300.625793
8.000000	6230.293945	0.034420	0.025396	-0.000591	-0.000236	10.461155	300.627167
8.000000	6220.287109	0.032753	0.026842	-0.001175	-0.000237	10.461214	300.626587
8.000000	6210.292480	0.033000	0.025396	-0.001757	-0.000238	10.461207	300.625793
8.000000	6200.367187	0.032260	0.024242	-0.003000	-0.000239	10.461056	300.625977
8.000000	6190.383789	0.033178	0.021477	-0.003748	-0.000240	10.461105	300.626190
8.000000	6180.260742	0.030291	0.026586	-0.003332	-0.000241	10.461142	300.627960
8.000000	6170.266113	0.031323	0.026260	-0.002640	-0.000242	10.461128	300.626190
8.000000	6160.270996	0.035469	0.028098	0.001842	-0.000243	10.461201	300.626770
8.000000	6150.194824	0.032116	0.022680	-0.003932	-0.000245	10.461257	300.628174
8.000000	6140.351074	0.038477	0.021362	0.000661	-0.000246	10.461257	300.626587
8.000000	6130.251465	0.030120	0.024199	-0.004741	-0.000247	10.461230	300.626190
8.000000	6120.268066	0.032744	0.024991	-0.002105	-0.000248	10.461326	300.625793
8.000000	6110.284668	0.033789	0.021036	-0.003402	-0.000249	10.461339	300.626770
8.000000	6100.290039	0.032993	0.024281	-0.002268	-0.000250	10.461326	300.628754
8.000000	6090.353027	0.035094	0.026037	0.000462	-0.000251	10.461359	300.627563
8.000000	6080.346680	0.035696	0.025060	0.000436	-0.000252	10.461332	300.628174
8.000000	6070.258301	0.036156	0.026208	0.001462	-0.000253	10.461385	300.627380
8.000000	6060.217285	0.031984	0.024837	-0.002765	-0.000254	10.461437	300.627563
8.000000	6050.408691	0.034562	0.023617	-0.001276	-0.000255	10.461372	300.626587
8.000000	6040.296875	0.036393	0.020280	-0.001576	-0.000257	10.461405	300.627167
8.000000	6030.302246	0.035946	0.024189	0.000214	-0.000258	10.461270	300.626770
8.000000	6020.225586	0.033874	0.022414	-0.002483	-0.000259	10.461316	300.626984
8.000000	6010.288574	0.031978	0.023883	-0.003246	-0.000260	10.461283	300.629150
8.000000	6000.317383	0.040552	0.027977	0.006174	-0.000261	10.461451	300.626984
8.000000	5990.159180	0.034930	0.026224	0.000527	-0.000262	10.461398	300.628174
8.000000	5980.396973	0.038576	0.022667	0.001620	-0.000263	10.461418	300.626190
8.000000	5970.274414	0.032076	0.021957	-0.004186	-0.000265	10.461510	300.627167
8.000000	5960.255859	0.038323	0.023716	0.002006	-0.000266	10.461536	300.626770
8.000000	5950.260742	0.028082	0.023170	-0.006831	-0.000267	10.461444	300.626770
8.000000	5940.265625	0.036041	0.027786	0.002364	-0.000268	10.461391	300.628174
8.000000	5930.375977	0.035673	0.021717	-0.001277	-0.000269	10.461507	300.626190
8.000000	5920.404297	0.035748	0.027197	0.001815	-0.000271	10.461421	300.626190
8.000000	5910.257812	0.030955	0.023183	-0.004387	-0.000272	10.461500	300.626770
8.000000	5900.262695	0.033348	0.025363	-0.001179	-0.000273	10.461523	300.626587
8.000000	5890.268066	0.032776	0.025679	-0.001472	-0.000274	10.461576	300.625793
8.000000	5880.366211	0.034299	0.027257	0.000677	-0.000276	10.461441	300.626587
8.000000	5870.348145	0.034207	0.024285	-0.001027	-0.000277	10.461484	300.627563
8.000000	5860.376465	0.031511	0.026931	-0.001809	-0.000278	10.461556	300.627380
8.000000	5850.393066	0.034447	0.027848	0.001156	-0.000280	10.461569	300.625183
8.000000	5840.223633	0.034470	0.023400	-0.001265	-0.000281	10.461671	300.626770
8.000000	5830.415039	0.035587	0.024909	0.000509	-0.000282	10.461490	300.626190
8.000000	5820.385254	0.037488	0.023062	0.001086	-0.000283	10.461572	300.626587
8.000000	5810.285156	0.032957	0.023252	-0.002579	-0.000285	10.461487	300.625580
8.000000	5800.267090	0.035906	0.023045	-0.000223	-0.000286	10.461536	300.625580
8.000000	5790.342285	0.035847	0.024613	0.000602	-0.000287	10.461553	300.624786
8.000000	5780.300293	0.031425	0.025968	-0.002332	-0.000289	10.461523	300.627380
8.000000	5770.328613	0.035600	0.027621	0.002073	-0.000290	10.461447	300.625793
8.000000	5760.357422	0.030304	0.021171	-0.005891	-0.000292	10.461569	300.626190
8.000000	5750.396973	0.033302	0.026201	-0.000608	-0.000293	10.461553	300.626587
8.000000	5740.413574	0.033030	0.024659	-0.001675	-0.000294	10.461549	300.625397
8.000000	5730.395508	0.033434	0.020977	-0.003356	-0.000296	10.461579	300.626190
8.000000	5720.412109	0.029068	0.023791	-0.005440	-0.000297	10.461464	300.625580
8.000000	5710.253906	0.032306	0.024889	-0.002122	-0.000299	10.461510	300.625793
8.000000	5700.247559	0.034124	0.027931	0.001080	-0.000300	10.461582	300.625793
8.000000	5690.276367	0.037869	0.023926	0.002009	-0.000301	10.461727	300.625000
8.000000	5680.292969	0.034542	0.027421	0.001168	-0.000303	10.461553	300.627380
8.000000	5670.321289	0.034006	0.026438	0.000189	-0.000304	10.461589	300.627563
8.000000	5660.326172	0.033677	0.029288	0.001495	-0.000306	10.461543	300.625183
8.000000	5650.331055	0.029466	0.024922	-0.004415	-0.000307	10.461572	300.626190
8.000000	5640.382812	0.032652	0.020238	-0.004328	-0.000309	10.461707	300.626190
8.000000	5630.376465	0.036472	0.024189	0.001047	-0.000310	10.461608	300.624603
8.000000	5620.218262	0.034854	0.024857	0.000075	-0.000312	10.461697	300.626984
8.000000	5610.200195	0.029512	0.029844	-0.001626	-0.000313	10.461848	300.624786
8.000000	5600.298340	0.037129	0.023690	0.001350	-0.000315	10.461776	300.626190
8.000000	5590.303223	0.033740	0.026721	0.000201	-0.000316	10.461822	300.625580
8.000000	5580.273437	0.032494	0.026145	-0.001146	-0.000318	10.461720	300.625977
8.000000	5570.267090	0.034180	0.027293	0.000904	-0.000319	10.461783	300.625397
8.000000	5560.341797	0.038648	0.025383	0.003590	-0.000321	10.461760	300.625397
8.000000	5550.393555	0.033608	0.024630	-0.001021	-0.000323	10.461950	300.626190
8.000000	5540.363770	0.034055	0.027638	0.001019	-0.000324	10.461753	300.626190
8.000000	5530.392090	0.034045	0.025685	-0.000055	-0.000326	10.461878	300.624603
8.000000	5520.362305	0.033441	0.026767	0.000046	-0.000327	10.461908	300.625977
8.000000	5510.297363	0.033026	0.025409	-0.001038	-0.000329	10.461937	300.626190
8.000000	5500.278809	0.031879	0.024719	-0.002366	-0.000331	10.461888	300.625580
8.000000	5490.330566	0.033694	0.021885	-0.002403	-0.000332	10.461901	300.626770
8.000000	5480.324219	0.033164	0.022772	-0.002346	-0.000334	10.461881	300.627563
8.000000	5470.340820	0.035275	0.019692	-0.002272	-0.000336	10.461970	300.624603
8.000000	5460.322754	0.038102	0.025508	0.003302	-0.000338	10.461934	300.626770
8.000000	5450.386230	0.037442	0.028555	0.004439	-0.000339	10.461931	300.627380
8.000000	5440.414062	0.033230	0.026119	-0.000408	-0.000341	10.461855	300.626190
8.000000	5430.268066	0.037846	0.027178	0.004037	-0.000343	10.461816	300.626190
8.000000	5420.296387	0.035834	0.024613	0.000955	-0.000344	10.461980	300.626190
8.000000	5410.312988	0.036110	0.020898	-0.000851	-0.000346	10.461960	300.627563
8.000000	5400.329590	0.033891	0.026336	0.000303	-0.000348	10.461973	300.628174
8.000000	5390.334473	0.032135	0.022348	-0.003350	-0.000350	10.462052	300.625580
8.000000	5380.316406	0.035538	0.027280	0.002217	-0.000352	10.462000	300.626190
8.000000	5370.321777	0.034055	0.025320	-0.000090	-0.000353	10.462138	300.623993
8.000000	5360.326660	0.031925	0.026329	-0.001302	-0.000355	10.462056	300.626190
8.000000	5350.390137	0.038635	0.025077	0.003617	-0.000357	10.462019	300.625397
8.000000	5340.372070	0.031685	0.027053	-0.001084	-0.000359	10.462023	300.626190
8.000000	5330.236816	0.036429	0.024673	0.001573	-0.000361	10.461858	300.625000
8.000000	5320.288574	0.032257	0.027424	-0.000383	-0.000363	10.462003	300.626587
8.000000	5310.293945	0.035814	0.028604	0.003246	-0.000365	10.462026	300.625397
8.000000	5300.310547	0.033635	0.023778	-0.001222	-0.000367	10.462042	300.626190
8.000000	5290.257324	0.034713	0.026770	0.001336	-0.000369	10.462042	300.625977
8.000000	5280.297363	0.032211	0.020806	-0.004028	-0.000371	10.462144	300.624786
8.000000	5270.325684	0.032024	0.029509	0.000620	-0.000373	10.462056	300.626770
8.000000	5260.388672	0.031064	0.024719	-0.002810	-0.000375	10.462075	300.626587
8.000000	5250.370605	0.034410	0.022348	-0.001313	-0.000377	10.462069	300.626190
8.000000	5240.398926	0.038586	0.027342	0.004932	-0.000379	10.462121	300.625183
8.000000	5230.241211	0.033759	0.021487	-0.002311	-0.000381	10.462111	300.626770
8.000000	5220.269531	0.029236	0.022851	-0.005325	-0.000383	10.462151	300.625183
8.000000	5210.262695	0.039493	0.027063	0.005565	-0.000385	10.462177	300.626587
8.000000	5200.326172	0.033585	0.022361	-0.001945	-0.000387	10.462026	300.627960
8.000000	5190.331055	0.028009	0.025241	-0.005002	-0.000389	10.462227	300.626190
8.000000	5180.324707	0.034489	0.027605	0.001718	-0.000391	10.462236	300.625580
8.000000	5170.317871	0.035472	0.021405	-0.000868	-0.000393	10.462240	300.625793
8.000000	5160.194824	0.034548	0.017933	-0.003542	-0.000395	10.462167	300.626587
8.000000	5150.363281	0.033401	0.025317	-0.000421	-0.000398	10.462151	300.625793
8.000000	5140.415039	0.030784	0.025452	-0.002521	-0.000400	10.462273	300.625397
8.000000	5130.256836	0.030827	0.024748	-0.002863	-0.000402	10.462365	300.626190
8.000000	5120.273437	0.037968	0.017150	-0.001080	-0.000404	10.462286	300.625793
8.000000	5110.290039	0.036255	0.026441	0.002619	-0.000406	10.462296	300.625580
8.000000	5100.318359	0.030926	0.026306	-0.001893	-0.000409	10.462213	300.626190
8.000000	5090.253906	0.033141	0.022421	-0.002175	-0.000411	10.462207	300.626587
8.000000	5080.456543	0.037100	0.026859	0.003584	-0.000413	10.462289	300.625793
8.000000	5070.298828	0.031974	0.024735	-0.001854	-0.000416	10.462187	300.625580
8.000000	5060.338867	0.035436	0.025416	0.001420	-0.000418	10.462328	300.627563
8.000000	5050.355469	0.034203	0.025051	0.000200	-0.000420	10.462273	300.625580
8.000000	5040.255371	0.031498	0.024386	-0.002414	-0.000423	10.462332	300.626770
8.000000	5030.423828	0.034588	0.023818	-0.000139	-0.000425	10.462200	300.625397
8.000000	5020.277832	0.029785	0.025951	-0.002962	-0.000428	10.462134	300.626770
8.000000	5010.305664	0.036370	0.021967	0.000348	-0.000430	10.462322	300.626587
8.000000	5000.299316	0.035114	0.023515	0.000163	-0.000432	10.462355	300.625183
8.000000	4990.304199	0.031751	0.022190	-0.003364	-0.000435	10.462358	300.624390
8.000000	4980.344238	0.031083	0.022499	-0.003740	-0.000437	10.462421	300.625977
8.000000	4970.337891	0.034851	0.022157	-0.000775	-0.000440	10.462335	300.625183
8.000000	4960.331055	0.032839	0.022644	-0.002176	-0.000443	10.462450	300.625397
8.000000	4950.359375	0.035998	0.023259	0.000809	-0.000445	10.462371	300.625397
8.000000	4940.329590	0.033904	0.021227	-0.002048	-0.000448	10.462480	300.625580
8.000000	4930.404785	0.035420	0.032724	0.005561	-0.000450	10.462427	300.625000
8.000000	4920.386719	0.035002	0.025912	0.001469	-0.000453	10.462519	300.624603
8.000000	4910.298340	0.035778	0.020481	-0.000866	-0.000456	10.462391	300.625977
8.000000	4900.303223	0.027520	0.024613	-0.005471	-0.000458	10.462342	300.626984
8.000000	4890.354980	0.034719	0.027151	0.001946	-0.000461	10.462539	300.627563
8.000000	4880.278320	0.031853	0.021007	-0.003822	-0.000464	10.462496	300.626190
8.000000	4870.260254	0.031987	0.025156	-0.001414	-0.000467	10.462411	300.625793
8.000000	4860.323730	0.032365	0.027388	0.000141	-0.000469	10.462351	300.626770
8.000000	4850.316895	0.034009	0.020560	-0.002239	-0.000472	10.462473	300.626770
8.000000	4840.368652	0.034473	0.020718	-0.001756	-0.000475	10.462427	300.627380
8.000000	4830.350098	0.030820	0.024857	-0.002513	-0.000478	10.462486	300.626984
8.000000	4820.425293	0.034897	0.022128	-0.000605	-0.000481	10.462411	300.626190
8.000000	4810.267578	0.028956	0.027188	-0.002765	-0.000484	10.462480	300.627563
8.000000	4800.423828	0.037731	0.022460	0.001963	-0.000487	10.462453	300.626587
8.000000	4790.428711	0.033467	0.021599	-0.002060	-0.000490	10.462312	300.625000
8.000000	4780.317383	0.031126	0.022108	-0.003723	-0.000493	10.462503	300.626587
8.000000	4770.299316	0.034368	0.024541	0.000332	-0.000496	10.462457	300.627960
8.000000	4760.351074	0.033447	0.025199	-0.000064	-0.000499	10.462496	300.626190
8.000000	4750.355957	0.031442	0.023870	-0.002460	-0.000502	10.462552	300.626190
8.000000	4740.209473	0.029913	0.022282	-0.004600	-0.000505	10.462437	300.625183
8.000000	4730.389160	0.035492	0.021168	-0.000549	-0.000508	10.462522	300.625397
8.000000	4720.230957	0.032908	0.025777	-0.000156	-0.000511	10.462440	300.626190
8.000000	4710.282715	0.030873	0.023121	-0.003308	-0.000514	10.462608	300.626587
8.000000	4700.451172	0.030202	0.025222	-0.002700	-0.000518	10.462657	300.627380
8.000000	4690.246582	0.031323	0.025133	-0.001804	-0.000521	10.462516	300.626984
8.000000	4680.286621	0.031386	0.020658	-0.004207	-0.000524	10.462529	300.626587
8.000000	4670.291504	0.035222	0.022351	-0.000062	-0.000528	10.462522	300.625397
8.000000	4660.308105	0.029532	0.022733	-0.004592	-0.000531	10.462457	300.624390
8.000000	4650.290039	0.029469	0.026638	-0.002482	-0.000534	10.462430	300.625000
8.000000	4640.376465	0.034752	0.025504	0.001312	-0.000538	10.462496	300.625580
8.000000	4630.416504	0.032566	0.025728	-0.000380	-0.000541	10.462430	300.625977
8.000000	4620.270020	0.029597	0.024571	-0.003485	-0.000545	10.462526	300.624603
8.000000	4610.263672	0.029844	0.022766	-0.004264	-0.000548	10.462480	300.625397
8.000000	4600.432129	0.030222	0.022730	-0.003958	-0.000552	10.462549	300.626770
8.000000	4590.309082	0.029729	0.023311	-0.004039	-0.000555	10.462463	300.625793
8.000000	4580.360840	0.031879	0.022684	-0.002581	-0.000559	10.462568	300.626587
8.000000	4570.365723	0.028394	0.021908	-0.005907	-0.000563	10.462598	300.626770
8.000000	4560.219238	0.031738	0.020724	-0.003759	-0.000566	10.462470	300.626587
8.000000	4550.305664	0.028923	0.022608	-0.005060	-0.000570	10.462591	300.626190
8.000000	4540.427246	0.031994	0.022782	-0.002391	-0.000574	10.462624	300.625793
8.000000	4530.281250	0.029380	0.024120	-0.003825	-0.000578	10.462687	300.625397
8.000000	4520.262695	0.031991	0.024071	-0.001664	-0.000582	10.462608	300.625397
8.000000	4510.430664	0.030123	0.023259	-0.003660	-0.000585	10.462726	300.625793
8.000000	4500.331055	0.032510	0.020770	-0.003030	-0.000589	10.462769	300.625397
8.000000	4490.335937	0.028545	0.024176	-0.004452	-0.000593	10.462726	300.626190
8.000000	4480.340820	0.030843	0.029058	0.000165	-0.000597	10.462746	300.626770
8.000000	4470.357910	0.031284	0.024689	-0.001864	-0.000601	10.462575	300.625580
8.000000	4460.421387	0.029814	0.023762	-0.003592	-0.000605	10.462733	300.624390
